county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,size,state_po,county_name,2020,POP_ESTIMATE_2020,fixed_fips
48423,234199.0,TEXAS,TX,SMITH,48423,s,s,TX,SMITH,-0.03782153772723251,234199.0,48423
48425,9205.0,TEXAS,TX,SOMERVELL,48425,xs,xs,TX,SOMERVELL,-0.009309146545374736,9205.0,48425
48427,65867.0,TEXAS,TX,STARR,48427,xs,xs,TX,STARR,0.551803021723651,65867.0,48427
48429,9093.0,TEXAS,TX,STEPHENS,48429,xs,xs,TX,STEPHENS,0.010239510941468022,9093.0,48429
48431,1382.0,TEXAS,TX,STERLING,48431,xs,xs,TX,STERLING,0.07740174591519633,1382.0,48431
48433,1243.0,TEXAS,TX,STONEWALL,48433,xs,xs,TX,STONEWALL,0.07884505054890523,1243.0,48433
48435,3356.0,TEXAS,TX,SUTTON,48435,xs,xs,TX,SUTTON,0.03989908886058591,3356.0,48435
48437,6946.0,TEXAS,TX,SWISHER,48437,xs,xs,TX,SWISHER,0.03191899692125111,6946.0,48437
48439,2115840.0,TEXAS,TX,TARRANT,48439,xl,xl,TX,TARRANT,-0.08824266165839892,2115840.0,48439
48441,143454.0,TEXAS,TX,TAYLOR,48441,s,s,TX,TAYLOR,-0.05355035514339512,143454.0,48441
48443,750.0,TEXAS,TX,TERRELL,48443,xs,xs,TX,TERRELL,0.13153277103148492,750.0,48443
48445,11793.0,TEXAS,TX,TERRY,48445,xs,xs,TX,TERRY,0.060442093171791944,11793.0,48445
48447,1451.0,TEXAS,TX,THROCKMORTON,48447,xs,xs,TX,THROCKMORTON,0.02890280638802134,1451.0,48447
48449,31291.0,TEXAS,TX,TITUS,48449,xs,xs,TX,TITUS,0.03166309614501406,31291.0,48449
48451,120195.0,TEXAS,TX,TOM GREEN,48451,xs,xs,TX,TOM GREEN,-0.03211302661380938,120195.0,48451
48453,1296613.0,TEXAS,TX,TRAVIS,48453,l,l,TX,TRAVIS,-0.06482462979288922,1296613.0,48453
48455,13634.0,TEXAS,TX,TRINITY,48455,xs,xs,TX,TRINITY,0.01476994109179941,13634.0,48455
48457,19810.0,TEXAS,TX,TYLER,48457,xs,xs,TX,TYLER,0.032343387758644204,19810.0,48457
48459,41046.0,TEXAS,TX,UPSHUR,48459,xs,xs,TX,UPSHUR,0.008259512944166048,41046.0,48459
48461,3299.0,TEXAS,TX,UPTON,48461,xs,xs,TX,UPTON,0.2015785566365803,3299.0,48461
48463,24571.0,TEXAS,TX,UVALDE,48463,xs,xs,TX,UVALDE,0.09512541012205562,24571.0,48463
48465,47605.0,TEXAS,TX,VAL VERDE,48465,xs,xs,TX,VAL VERDE,0.1778903228448271,47605.0,48465
48467,59758.0,TEXAS,TX,VAN ZANDT,48467,xs,xs,TX,VAN ZANDT,0.004469334121668167,59758.0,48467
48469,91311.0,TEXAS,TX,VICTORIA,48469,xs,xs,TX,VICTORIA,-0.01910147113051719,91311.0,48469
48471,76553.0,TEXAS,TX,WALKER,48471,xs,xs,TX,WALKER,-0.02589619266441473,76553.0,48471
48473,57285.0,TEXAS,TX,WALLER,48473,xs,xs,TX,WALLER,-0.018016803823017846,57285.0,48473
48475,11674.0,TEXAS,TX,WARD,48475,xs,xs,TX,WARD,0.09805207804557192,11674.0,48475
48477,35804.0,TEXAS,TX,WASHINGTON,48477,xs,xs,TX,WASHINGTON,-0.010937981240765227,35804.0,48477
48479,267363.0,TEXAS,TX,WEBB,48479,s,s,TX,WEBB,0.2831596442410344,267363.0,48479
48481,41564.0,TEXAS,TX,WHARTON,48481,xs,xs,TX,WHARTON,0.030242429532257697,41564.0,48481
48483,4977.0,TEXAS,TX,WHEELER,48483,xs,xs,TX,WHEELER,0.031044945725852924,4977.0,48483
48485,129620.0,TEXAS,TX,WICHITA,48485,xs,xs,TX,WICHITA,-0.08410626341411204,129620.0,48485
48487,12842.0,TEXAS,TX,WILBARGER,48487,xs,xs,TX,WILBARGER,-0.006538574617872439,12842.0,48487
48489,20148.0,TEXAS,TX,WILLACY,48489,xs,xs,TX,WILLACY,0.24780601266511165,20148.0,48489
48491,615552.0,TEXAS,TX,WILLIAMSON,48491,m,m,TX,WILLIAMSON,-0.11108233452716522,615552.0,48491
48493,50052.0,TEXAS,TX,WILSON,48493,xs,xs,TX,WILSON,0.010410625996918832,50052.0,48493
48495,7754.0,TEXAS,TX,WINKLER,48495,xs,xs,TX,WINKLER,0.13217459938581522,7754.0,48495
48497,68947.0,TEXAS,TX,WISE,48497,xs,xs,TX,WISE,-0.014991591460038034,68947.0,48497
48499,45037.0,TEXAS,TX,WOOD,48499,xs,xs,TX,WOOD,-0.015715489089418,45037.0,48499
48501,7675.0,TEXAS,TX,YOAKUM,48501,xs,xs,TX,YOAKUM,0.07135620205529014,7675.0,48501
48503,17849.0,TEXAS,TX,YOUNG,48503,xs,xs,TX,YOUNG,-0.005363053085174818,17849.0,48503
48505,13875.0,TEXAS,TX,ZAPATA,48505,xs,xs,TX,ZAPATA,0.38252289578764825,13875.0,48505
48507,9661.0,TEXAS,TX,ZAVALA,48507,xs,xs,TX,ZAVALA,0.25807896720911533,9661.0,48507
49001,7083.0,UTAH,UT,BEAVER,49001,xs,xs,UT,BEAVER,0.12231879929034839,7083.0,49001
49003,57946.0,UTAH,UT,BOX ELDER,49003,xs,xs,UT,BOX ELDER,0.1277901011253717,57946.0,49003
49005,133631.0,UTAH,UT,CACHE,49005,s,s,UT,CACHE,0.09393225745553585,133631.0,49005
49007,20487.0,UTAH,UT,CARBON,49007,xs,xs,UT,CARBON,0.011632528654690444,20487.0,49007
49009,952.0,UTAH,UT,DAGGETT,49009,xs,xs,UT,DAGGETT,0.08610594193711107,952.0,49009
49011,363771.0,UTAH,UT,DAVIS,49011,m,m,UT,DAVIS,0.03352713378719557,363771.0,49011
49013,19620.0,UTAH,UT,DUCHESNE,49013,xs,xs,UT,DUCHESNE,0.05759184574402265,19620.0,49013
49015,9847.0,UTAH,UT,EMERY,49015,xs,xs,UT,EMERY,0.03218394820674231,9847.0,49015
49017,5103.0,UTAH,UT,GARFIELD,49017,xs,xs,UT,GARFIELD,0.06933374642087953,5103.0,49017
49019,9674.0,UTAH,UT,GRAND,49019,xs,xs,UT,GRAND,-0.1109271960620509,9674.0,49019
49021,57713.0,UTAH,UT,IRON,49021,xs,xs,UT,IRON,0.04545697127772186,57713.0,49021
49023,11819.0,UTAH,UT,JUAB,49023,xs,xs,UT,JUAB,0.18639029426969966,11819.0,49023
49025,7693.0,UTAH,UT,KANE,49025,xs,xs,UT,KANE,0.02332655331754363,7693.0,49025
49027,13060.0,UTAH,UT,MILLARD,49027,xs,xs,UT,MILLARD,0.11807360581459925,13060.0,49027
49029,12382.0,UTAH,UT,MORGAN,49029,xs,xs,UT,MORGAN,0.11700194808193698,12382.0,49029
49031,1440.0,UTAH,UT,PIUTE,49031,xs,xs,UT,PIUTE,-0.005490118259604215,1440.0,49031
49033,2505.0,UTAH,UT,RICH,49033,xs,xs,UT,RICH,0.0887723197083955,2505.0,49033
49035,1186983.0,UTAH,UT,SALT LAKE,49035,l,l,UT,SALT LAKE,-0.01899200437864637,1186983.0,49035
49037,14521.0,UTAH,UT,SAN JUAN,49037,xs,xs,UT,SAN JUAN,-0.049339172496749045,14521.0,49037
49039,28526.0,UTAH,UT,SANPETE,49039,xs,xs,UT,SANPETE,0.1341918087912688,28526.0,49039
49041,21554.0,UTAH,UT,SEVIER,49041,xs,xs,UT,SEVIER,0.0704426053721472,21554.0,49041
49043,42489.0,UTAH,UT,SUMMIT,49043,xs,xs,UT,SUMMIT,-0.03778918625914915,42489.0,49043
49045,73355.0,UTAH,UT,TOOELE,49045,xs,xs,UT,TOOELE,0.08096652914727748,73355.0,49045
49047,35672.0,UTAH,UT,UINTAH,49047,xs,xs,UT,UINTAH,0.06905728937492805,35672.0,49047
49049,663595.0,UTAH,UT,UTAH,49049,m,m,UT,UTAH,0.04531417654273223,663595.0,49049
49051,35055.0,UTAH,UT,WASATCH,49051,xs,xs,UT,WASATCH,0.0072067409101786994,35055.0,49051
49053,182015.0,UTAH,UT,WASHINGTON,49053,s,s,UT,WASHINGTON,-0.00878431116919498,182015.0,49053
49055,2503.0,UTAH,UT,WAYNE,49055,xs,xs,UT,WAYNE,0.04391212972244568,2503.0,49055
49057,262988.0,UTAH,UT,WEBER,49057,s,s,UT,WEBER,0.025559238434519543,262988.0,49057
50001,37355.0,VERMONT,VT,ADDISON,50001,xs,xs,VT,ADDISON,-0.06571969946657591,37355.0,50001
50003,37301.0,VERMONT,VT,BENNINGTON,50003,xs,xs,VT,BENNINGTON,-0.05729885218912961,37301.0,50003
50005,30182.0,VERMONT,VT,CALEDONIA,50005,xs,xs,VT,CALEDONIA,-0.10713175627616459,30182.0,50005
50007,168395.0,VERMONT,VT,CHITTENDEN,50007,s,s,VT,CHITTENDEN,-0.11194469593922285,168395.0,50007
50009,5920.0,VERMONT,VT,ESSEX,50009,xs,xs,VT,ESSEX,-0.10182732904469984,5920.0,50009
5001,17107.0,ARKANSAS,AR,ARKANSAS,05001,xs,xs,AR,ARKANSAS,0.0913379923360606,17107.0,05001
50011,50046.0,VERMONT,VT,FRANKLIN,50011,xs,xs,VT,FRANKLIN,-0.06169847297695023,50046.0,50011
50013,7276.0,VERMONT,VT,GRAND ISLE,50013,xs,xs,VT,GRAND ISLE,-0.05155045316406906,7276.0,50013
50015,25924.0,VERMONT,VT,LAMOILLE,50015,xs,xs,VT,LAMOILLE,-0.13342193407166714,25924.0,50015
50017,29295.0,VERMONT,VT,ORANGE,50017,xs,xs,VT,ORANGE,0.00028681820550510717,29295.0,50017
50019,27403.0,VERMONT,VT,ORLEANS,50019,xs,xs,VT,ORLEANS,-0.04129470694298645,27403.0,50019
50021,60484.0,VERMONT,VT,RUTLAND,50021,xs,xs,VT,RUTLAND,-0.0794858953892548,60484.0,50021
50023,59757.0,VERMONT,VT,WASHINGTON,50023,xs,xs,VT,WASHINGTON,-0.12306890561667633,59757.0,50023
50025,45860.0,VERMONT,VT,WINDHAM,50025,xs,xs,VT,WINDHAM,-0.05751351584014819,45860.0,50025
50027,57738.0,VERMONT,VT,WINDSOR,50027,xs,xs,VT,WINDSOR,-0.10424262105517568,57738.0,50027
5003,18957.0,ARKANSAS,AR,ASHLEY,05003,xs,xs,AR,ASHLEY,0.0693806207980544,18957.0,05003
5005,41686.0,ARKANSAS,AR,BAXTER,05005,xs,xs,AR,BAXTER,0.0013303048918887894,41686.0,05005
5007,286618.0,ARKANSAS,AR,BENTON,05007,s,s,AR,BENTON,-0.07494667231444124,286618.0,05007
5009,37381.0,ARKANSAS,AR,BOONE,05009,xs,xs,AR,BOONE,0.04087078433974323,37381.0,05009
5011,10495.0,ARKANSAS,AR,BRADLEY,05011,xs,xs,AR,BRADLEY,0.07492286146108701,10495.0,05011
5013,4736.0,ARKANSAS,AR,CALHOUN,05013,xs,xs,AR,CALHOUN,0.12610468519425932,4736.0,05013
5015,28240.0,ARKANSAS,AR,CARROLL,05015,xs,xs,AR,CARROLL,-0.03184021990144581,28240.0,05015
5017,10156.0,ARKANSAS,AR,CHICOT,05017,xs,xs,AR,CHICOT,0.028008078380177853,10156.0,05017
5019,21385.0,ARKANSAS,AR,CLARK,05019,xs,xs,AR,CLARK,0.048367597023406095,21385.0,05019
5021,14529.0,ARKANSAS,AR,CLAY,05021,xs,xs,AR,CLAY,0.10620126448893569,14529.0,05021
5023,24704.0,ARKANSAS,AR,CLEBURNE,05023,xs,xs,AR,CLEBURNE,0.04895750265273979,24704.0,05023
5025,7552.0,ARKANSAS,AR,CLEVELAND,05025,xs,xs,AR,CLEVELAND,0.09707016497714172,7552.0,05025
5027,22744.0,ARKANSAS,AR,COLUMBIA,05027,xs,xs,AR,COLUMBIA,0.05114021095778115,22744.0,05027
5029,20730.0,ARKANSAS,AR,CONWAY,05029,xs,xs,AR,CONWAY,0.07786986011314095,20730.0,05029
5031,111619.0,ARKANSAS,AR,CRAIGHEAD,05031,xs,xs,AR,CRAIGHEAD,0.006820756014582208,111619.0,05031
5033,60142.0,ARKANSAS,AR,CRAWFORD,05033,xs,xs,AR,CRAWFORD,0.023177859672572243,60142.0,05033
5035,48076.0,ARKANSAS,AR,CRITTENDEN,05035,xs,xs,AR,CRITTENDEN,0.01848955095260732,48076.0,05035
5037,16795.0,ARKANSAS,AR,CROSS,05037,xs,xs,AR,CROSS,0.08116224149771828,16795.0,05037
5039,6444.0,ARKANSAS,AR,DALLAS,05039,xs,xs,AR,DALLAS,0.106132666991718,6444.0,05039
5041,11324.0,ARKANSAS,AR,DESHA,05041,xs,xs,AR,DESHA,0.04977172705542117,11324.0,05041
5043,17313.0,ARKANSAS,AR,DREW,05043,xs,xs,AR,DREW,0.035309974524926985,17313.0,05043
5045,123820.0,ARKANSAS,AR,FAULKNER,05045,s,s,AR,FAULKNER,-0.01432962902518764,123820.0,05045
5047,17139.0,ARKANSAS,AR,FRANKLIN,05047,xs,xs,AR,FRANKLIN,0.07290758843204559,17139.0,05047
5049,12054.0,ARKANSAS,AR,FULTON,05049,xs,xs,AR,FULTON,0.06782401149375794,12054.0,05049
5051,100258.0,ARKANSAS,AR,GARLAND,05051,xs,xs,AR,GARLAND,0.0023115071189195313,100258.0,05051
5053,18018.0,ARKANSAS,AR,GRANT,05053,xs,xs,AR,GRANT,0.08934904748644534,18018.0,05053
5055,45864.0,ARKANSAS,AR,GREENE,05055,xs,xs,AR,GREENE,0.07311452395133156,45864.0,05055
5057,19989.0,ARKANSAS,AR,HEMPSTEAD,05057,xs,xs,AR,HEMPSTEAD,0.05340445652130682,19989.0,05057
5059,33075.0,ARKANSAS,AR,HOT SPRING,05059,xs,xs,AR,HOT SPRING,0.06683167755703784,33075.0,05059
5061,12757.0,ARKANSAS,AR,HOWARD,05061,xs,xs,AR,HOWARD,0.03292866160375557,12757.0,05061
5063,37940.0,ARKANSAS,AR,INDEPENDENCE,05063,xs,xs,AR,INDEPENDENCE,0.06364674376156976,37940.0,05063
5065,13602.0,ARKANSAS,AR,IZARD,05065,xs,xs,AR,IZARD,0.08371402539042261,13602.0,05065
5067,16761.0,ARKANSAS,AR,JACKSON,05067,xs,xs,AR,JACKSON,0.11102526721199385,16761.0,05067
5069,66830.0,ARKANSAS,AR,JEFFERSON,05069,xs,xs,AR,JEFFERSON,0.03484464014262331,66830.0,05069
5071,25724.0,ARKANSAS,AR,JOHNSON,05071,xs,xs,AR,JOHNSON,0.08799606811544447,25724.0,05071
5073,6293.0,ARKANSAS,AR,LAFAYETTE,05073,xs,xs,AR,LAFAYETTE,0.08881901972607459,6293.0,05073
5075,16218.0,ARKANSAS,AR,LAWRENCE,05075,xs,xs,AR,LAWRENCE,0.10299736808476545,16218.0,05075
5077,8526.0,ARKANSAS,AR,LEE,05077,xs,xs,AR,LEE,0.11911351619299405,8526.0,05077
5079,12890.0,ARKANSAS,AR,LINCOLN,05079,xs,xs,AR,LINCOLN,0.12350788324368078,12890.0,05079
5081,11974.0,ARKANSAS,AR,LITTLE RIVER,05081,xs,xs,AR,LITTLE RIVER,0.05835833532365031,11974.0,05081
5083,21100.0,ARKANSAS,AR,LOGAN,05083,xs,xs,AR,LOGAN,0.08647954784499978,21100.0,05083
5085,74055.0,ARKANSAS,AR,LONOKE,05085,xs,xs,AR,LONOKE,0.0008221674676469615,74055.0,05085
5087,16545.0,ARKANSAS,AR,MADISON,05087,xs,xs,AR,MADISON,0.06883435118992454,16545.0,05087
5089,16873.0,ARKANSAS,AR,MARION,05089,xs,xs,AR,MARION,0.017670489142179058,16873.0,05089
5091,42588.0,ARKANSAS,AR,MILLER,05091,xs,xs,AR,MILLER,0.02800454230346744,42588.0,05091
5093,40538.0,ARKANSAS,AR,MISSISSIPPI,05093,xs,xs,AR,MISSISSIPPI,0.11649724495815537,40538.0,05093
5095,6776.0,ARKANSAS,AR,MONROE,05095,xs,xs,AR,MONROE,0.07996213434623628,6776.0,05095
5097,8485.0,ARKANSAS,AR,MONTGOMERY,05097,xs,xs,AR,MONTGOMERY,0.06527492332236917,8485.0,05097
5099,8284.0,ARKANSAS,AR,NEVADA,05099,xs,xs,AR,NEVADA,0.05506644545703748,8284.0,05099
51001,33392.0,VIRGINIA,VA,ACCOMACK,51001,xs,xs,VA,ACCOMACK,-0.022538066354326508,33392.0,51001
51003,112510.0,VIRGINIA,VA,ALBEMARLE,51003,s,s,VA,ALBEMARLE,-0.08671299452845502,112510.0,51003
51005,15180.0,VIRGINIA,VA,ALLEGHANY,51005,xs,xs,VA,ALLEGHANY,0.07112150345395157,15180.0,51005
51007,13267.0,VIRGINIA,VA,AMELIA,51007,xs,xs,VA,AMELIA,0.01089794896008478,13267.0,51007
51009,31312.0,VIRGINIA,VA,AMHERST,51009,xs,xs,VA,AMHERST,0.012924743834226038,31312.0,51009
5101,7196.0,ARKANSAS,AR,NEWTON,05101,xs,xs,AR,NEWTON,0.0412577058579916,7196.0,05101
51011,16154.0,VIRGINIA,VA,APPOMATTOX,51011,xs,xs,VA,APPOMATTOX,0.001369340721462664,16154.0,51011
51013,238814.0,VIRGINIA,VA,ARLINGTON,51013,s,s,VA,ARLINGTON,-0.043156594121103176,238814.0,51013
51015,77574.0,VIRGINIA,VA,AUGUSTA,51015,xs,xs,VA,AUGUSTA,-0.024816852497990094,77574.0,51015
51017,4185.0,VIRGINIA,VA,BATH,51017,xs,xs,VA,BATH,0.0555692503291626,4185.0,51017
51019,79559.0,VIRGINIA,VA,BEDFORD,51019,s,s,VA,BEDFORD,-0.00997196952541557,79559.0,51019
51021,6256.0,VIRGINIA,VA,BLAND,51021,xs,xs,VA,BLAND,0.006143354460719674,6256.0,51021
51023,33643.0,VIRGINIA,VA,BOTETOURT,51023,xs,xs,VA,BOTETOURT,-0.028966169265924824,33643.0,51023
51025,15822.0,VIRGINIA,VA,BRUNSWICK,51025,xs,xs,VA,BRUNSWICK,0.036764674517890866,15822.0,51025
51027,20245.0,VIRGINIA,VA,BUCHANAN,51027,xs,xs,VA,BUCHANAN,0.07240556910123941,20245.0,51027
51029,16828.0,VIRGINIA,VA,BUCKINGHAM,51029,xs,xs,VA,BUCKINGHAM,0.019316637790002228,16828.0,51029
5103,22615.0,ARKANSAS,AR,OUACHITA,05103,xs,xs,AR,OUACHITA,0.0312310943345893,22615.0,05103
51031,55639.0,VIRGINIA,VA,CAMPBELL,51031,xs,xs,VA,CAMPBELL,-0.027401801770550738,55639.0,51031
51033,30921.0,VIRGINIA,VA,CAROLINE,51033,xs,xs,VA,CAROLINE,-0.006418903490121371,30921.0,51033
51035,29148.0,VIRGINIA,VA,CARROLL,51035,xs,xs,VA,CARROLL,0.03408613190037546,29148.0,51035
51036,6746.0,VIRGINIA,VA,CHARLES CITY,51036,xs,xs,VA,CHARLES CITY,0.054030862230865895,6746.0,51036
51037,11542.0,VIRGINIA,VA,CHARLOTTE,51037,xs,xs,VA,CHARLOTTE,0.014002708988832546,11542.0,51037
51041,365311.0,VIRGINIA,VA,CHESTERFIELD,51041,m,m,VA,CHESTERFIELD,-0.08922905920126402,365311.0,51041
51043,14814.0,VIRGINIA,VA,CLARKE,51043,xs,xs,VA,CLARKE,-0.059798488568416214,14814.0,51043
51045,4875.0,VIRGINIA,VA,CRAIG,51045,xs,xs,VA,CRAIG,0.04252871746351472,4875.0,51045
51047,52768.0,VIRGINIA,VA,CULPEPER,51047,xs,xs,VA,CULPEPER,-0.05263777998037947,52768.0,51047
51049,9666.0,VIRGINIA,VA,CUMBERLAND,51049,xs,xs,VA,CUMBERLAND,0.01433534295690661,9666.0,51049
5105,9997.0,ARKANSAS,AR,PERRY,05105,xs,xs,AR,PERRY,0.07822825715215248,9997.0,05105
51051,14074.0,VIRGINIA,VA,DICKENSON,51051,xs,xs,VA,DICKENSON,0.022409401518326266,14074.0,51051
51053,27891.0,VIRGINIA,VA,DINWIDDIE,51053,xs,xs,VA,DINWIDDIE,0.039824892287402144,27891.0,51053
51057,10598.0,VIRGINIA,VA,ESSEX,51057,xs,xs,VA,ESSEX,-0.015275799697724891,10598.0,51057
51059,1148627.0,VIRGINIA,VA,FAIRFAX,51059,l,l,VA,FAIRFAX,-0.060189448193023465,1148627.0,51059
51061,73006.0,VIRGINIA,VA,FAUQUIER,51061,xs,xs,VA,FAUQUIER,-0.0716975294926431,73006.0,51061
51063,15470.0,VIRGINIA,VA,FLOYD,51063,xs,xs,VA,FLOYD,-0.029532367050406405,15470.0,51063
51065,27294.0,VIRGINIA,VA,FLUVANNA,51065,xs,xs,VA,FLUVANNA,-0.046272638431139324,27294.0,51065
51067,54482.0,VIRGINIA,VA,FRANKLIN,51067,xs,xs,VA,FRANKLIN,0.0018766178749630713,54482.0,51067
51069,91870.0,VIRGINIA,VA,FREDERICK,51069,s,s,VA,FREDERICK,-0.07587926238853215,91870.0,51069
5107,16440.0,ARKANSAS,AR,PHILLIPS,05107,xs,xs,AR,PHILLIPS,0.07487841304408835,16440.0,05107
51071,16786.0,VIRGINIA,VA,GILES,51071,xs,xs,VA,GILES,0.03205212235319488,16786.0,51071
51073,38722.0,VIRGINIA,VA,GLOUCESTER,51073,xs,xs,VA,GLOUCESTER,-0.03706083524419679,38722.0,51073
51075,24855.0,VIRGINIA,VA,GOOCHLAND,51075,xs,xs,VA,GOOCHLAND,-0.0554383416268264,24855.0,51075
51077,15281.0,VIRGINIA,VA,GRAYSON,51077,xs,xs,VA,GRAYSON,0.039724511130242224,15281.0,51077
51079,20607.0,VIRGINIA,VA,GREENE,51079,xs,xs,VA,GREENE,-0.07549681263139024,20607.0,51079
51081,11386.0,VIRGINIA,VA,GREENSVILLE,51081,xs,xs,VA,GREENSVILLE,0.03229220836944127,11386.0,51081
51083,33926.0,VIRGINIA,VA,HALIFAX,51083,xs,xs,VA,HALIFAX,-0.014296887041304357,33926.0,51083
51085,110202.0,VIRGINIA,VA,HANOVER,51085,s,s,VA,HANOVER,-0.05485603843455966,110202.0,51085
51087,334905.0,VIRGINIA,VA,HENRICO,51087,m,m,VA,HENRICO,-0.08163319127408858,334905.0,51087
51089,50851.0,VIRGINIA,VA,HENRY,51089,xs,xs,VA,HENRY,0.00025638217009138486,50851.0,51089
5109,10162.0,ARKANSAS,AR,PIKE,05109,xs,xs,AR,PIKE,0.05791670822653483,10162.0,05109
51091,2240.0,VIRGINIA,VA,HIGHLAND,51091,xs,xs,VA,HIGHLAND,0.018314549360510135,2240.0,51091
51093,38707.0,VIRGINIA,VA,ISLE OF WIGHT,51093,xs,xs,VA,ISLE OF WIGHT,-0.02146152651075628,38707.0,51093
51095,78487.0,VIRGINIA,VA,JAMES CITY,51095,s,s,VA,JAMES CITY,-0.09933001751999959,78487.0,51095
51097,6588.0,VIRGINIA,VA,KING AND QUEEN,51097,xs,xs,VA,KING AND QUEEN,0.03831256567096045,6588.0,51097
51099,26826.0,VIRGINIA,VA,KING GEORGE,51099,xs,xs,VA,KING GEORGE,-0.06265520757099971,26826.0,51099
51101,17918.0,VIRGINIA,VA,KING WILLIAM,51101,xs,xs,VA,KING WILLIAM,0.02718747407844091,17918.0,51101
51103,10903.0,VIRGINIA,VA,LANCASTER,51103,xs,xs,VA,LANCASTER,-0.052418745991586746,10903.0,51103
51105,22108.0,VIRGINIA,VA,LEE,51105,xs,xs,VA,LEE,0.061835034973582115,22108.0,51105
51107,422705.0,VIRGINIA,VA,LOUDOUN,51107,m,m,VA,LOUDOUN,-0.08170971698176269,422705.0,51107
51109,37796.0,VIRGINIA,VA,LOUISA,51109,xs,xs,VA,LOUISA,-0.015511556807684818,37796.0,51109
5111,22954.0,ARKANSAS,AR,POINSETT,05111,xs,xs,AR,POINSETT,0.12847745556161988,22954.0,05111
51111,11947.0,VIRGINIA,VA,LUNENBURG,51111,xs,xs,VA,LUNENBURG,0.01153631448545675,11947.0,51111
51113,13861.0,VIRGINIA,VA,MADISON,51113,xs,xs,VA,MADISON,0.002407144145897877,13861.0,51113
51115,8518.0,VIRGINIA,VA,MATHEWS,51115,xs,xs,VA,MATHEWS,-0.011765363703431397,8518.0,51115
51117,30283.0,VIRGINIA,VA,MECKLENBURG,51117,xs,xs,VA,MECKLENBURG,0.017946612951546925,30283.0,51117
51119,10614.0,VIRGINIA,VA,MIDDLESEX,51119,xs,xs,VA,MIDDLESEX,-0.008308196783150257,10614.0,51119
51121,99574.0,VIRGINIA,VA,MONTGOMERY,51121,xs,xs,VA,MONTGOMERY,-0.04442571517219665,99574.0,51121
51125,14740.0,VIRGINIA,VA,NELSON,51125,xs,xs,VA,NELSON,-0.0038530651711447886,14740.0,51125
51127,23123.0,VIRGINIA,VA,NEW KENT,51127,xs,xs,VA,NEW KENT,-0.02725872681766761,23123.0,51127
5113,19177.0,ARKANSAS,AR,POLK,05113,xs,xs,AR,POLK,0.025075689180450444,19177.0,05113
51131,12213.0,VIRGINIA,VA,NORTHAMPTON,51131,xs,xs,VA,NORTHAMPTON,-0.013572979615067218,12213.0,51131
51133,11841.0,VIRGINIA,VA,NORTHUMBERLAND,51133,xs,xs,VA,NORTHUMBERLAND,-0.03822540615064818,11841.0,51133
51135,15647.0,VIRGINIA,VA,NOTTOWAY,51135,xs,xs,VA,NOTTOWAY,0.018263489662888738,15647.0,51135
51137,36397.0,VIRGINIA,VA,ORANGE,51137,xs,xs,VA,ORANGE,-0.0507722944583861,36397.0,51137
51139,23691.0,VIRGINIA,VA,PAGE,51139,xs,xs,VA,PAGE,0.011407573610665855,23691.0,51139
51141,17591.0,VIRGINIA,VA,PATRICK,51141,xs,xs,VA,PATRICK,0.030395994384018077,17591.0,51141
51143,60367.0,VIRGINIA,VA,PITTSYLVANIA,51143,xs,xs,VA,PITTSYLVANIA,0.007393164967211319,60367.0,51143
51145,30450.0,VIRGINIA,VA,POWHATAN,51145,xs,xs,VA,POWHATAN,-0.020358247095769944,30450.0,51145
51147,21906.0,VIRGINIA,VA,PRINCE EDWARD,51147,xs,xs,VA,PRINCE EDWARD,-0.0026995155876929633,21906.0,51147
51149,43073.0,VIRGINIA,VA,PRINCE GEORGE,51149,xs,xs,VA,PRINCE GEORGE,0.0028487761463962813,43073.0,51149
5115,63410.0,ARKANSAS,AR,POPE,05115,xs,xs,AR,POPE,0.005069277398688565,63410.0,05115
51153,482834.0,VIRGINIA,VA,PRINCE WILLIAM,51153,m,m,VA,PRINCE WILLIAM,-0.05927572029027847,482834.0,51153
51155,33807.0,VIRGINIA,VA,PULASKI,51155,xs,xs,VA,PULASKI,0.008755749886586117,33807.0,51155
51157,7320.0,VIRGINIA,VA,RAPPAHANNOCK,51157,xs,xs,VA,RAPPAHANNOCK,-0.03286343351422394,7320.0,51157
51159,8919.0,VIRGINIA,VA,RICHMOND,51159,xs,xs,VA,RICHMOND,0.015524768498880848,8919.0,51159
51161,96923.0,VIRGINIA,VA,ROANOKE,51161,s,s,VA,ROANOKE,-0.05808691408827399,96923.0,51161
51163,22650.0,VIRGINIA,VA,ROCKBRIDGE,51163,xs,xs,VA,ROCKBRIDGE,0.029501941531721698,22650.0,51163
51165,83774.0,VIRGINIA,VA,ROCKINGHAM,51165,xs,xs,VA,ROCKINGHAM,-0.03943036834164704,83774.0,51165
51167,25757.0,VIRGINIA,VA,RUSSELL,51167,xs,xs,VA,RUSSELL,0.048227861046368115,25757.0,51167
51169,21589.0,VIRGINIA,VA,SCOTT,51169,xs,xs,VA,SCOTT,0.018167264697764307,21589.0,51169
5117,8249.0,ARKANSAS,AR,PRAIRIE,05117,xs,xs,AR,PRAIRIE,0.11901546759183101,8249.0,05117
51171,44265.0,VIRGINIA,VA,SHENANDOAH,51171,xs,xs,VA,SHENANDOAH,-0.023543040863364617,44265.0,51171
