county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,pct_change
48151,3678.0,TEXAS,TX,FISHER,48151,xs,-0.12655086848635233
48153,5370.0,TEXAS,TX,FLOYD,48153,xs,0.006896551724137945
48155,1088.0,TEXAS,TX,FOARD,48155,xs,-0.12389380530973448
48157,829109.0,TEXAS,TX,FORT BEND,48157,l,0.45191036930341677
48159,10369.0,TEXAS,TX,FRANKLIN,48159,xs,0.20902255639097755
48161,19440.0,TEXAS,TX,FREESTONE,48161,xs,0.11148878314072053
48163,18412.0,TEXAS,TX,FRIO,48163,xs,-0.009001636661211121
48165,21699.0,TEXAS,TX,GAINES,48165,xs,-0.035175879396984966
48167,351590.0,TEXAS,TX,GALVESTON,48167,m,0.3477942186998946
48169,5817.0,TEXAS,TX,GARZA,48169,xs,0.004347826086956497
48171,26748.0,TEXAS,TX,GILLESPIE,48171,xs,0.3881118881118881
48173,1115.0,TEXAS,TX,GLASSCOCK,48173,xs,0.1470588235294117
48175,7020.0,TEXAS,TX,GOLIAD,48175,xs,-0.09866392600205554
48177,19681.0,TEXAS,TX,GONZALES,48177,xs,0.23997453851050277
48179,21199.0,TEXAS,TX,GRAY,48179,xs,0.1825962910128387
48181,136099.0,TEXAS,TX,GRAYSON,48181,s,0.40821279487428397
48183,124251.0,TEXAS,TX,GREGG,48183,s,0.267106277297251
48185,29440.0,TEXAS,TX,GRIMES,48185,xs,0.2912488605287147
48187,173697.0,TEXAS,TX,GUADALUPE,48187,s,0.5662552335381437
48189,32465.0,TEXAS,TX,HALE,48189,xs,0.08472156116135166
48191,2795.0,TEXAS,TX,HALL,48191,xs,0.024390243902439046
48193,8248.0,TEXAS,TX,HAMILTON,48193,xs,0.3382045929018789
48195,5252.0,TEXAS,TX,HANSFORD,48195,xs,-0.0292397660818714
48197,3558.0,TEXAS,TX,HARDEMAN,48197,xs,-0.032128514056224855
48199,56350.0,TEXAS,TX,HARDIN,48199,xs,0.24964028776978409
48201,4734792.0,TEXAS,TX,HARRIS,48201,xl,0.2970403184567616
48203,68801.0,TEXAS,TX,HARRISON,48203,xs,0.10585932037477286
48205,5349.0,TEXAS,TX,HARTLEY,48205,xs,0.12716763005780352
48207,5433.0,TEXAS,TX,HASKELL,48207,xs,0.12420382165605104
48209,243968.0,TEXAS,TX,HAYS,48209,s,0.7915964363111003
48211,3365.0,TEXAS,TX,HEMPHILL,48211,xs,0.13812154696132595
48213,82403.0,TEXAS,TX,HENDERSON,48213,xs,0.24536955371317704
48215,872856.0,TEXAS,TX,HIDALGO,48215,m,0.0790344165846022
48217,35964.0,TEXAS,TX,HILL,48217,xs,0.12288967412642315
48219,21504.0,TEXAS,TX,HOCKLEY,48219,xs,0.17619047619047623
48221,62057.0,TEXAS,TX,HOOD,48221,xs,0.40918163672654684
48223,36827.0,TEXAS,TX,HOPKINS,48223,xs,0.21354581673306772
48225,22062.0,TEXAS,TX,HOUSTON,48225,xs,0.16986855409504553
48227,34816.0,TEXAS,TX,HOWARD,48227,xs,0.16892655367231635
48229,3196.0,TEXAS,TX,HUDSPETH,48229,xs,0.1450617283950617
48231,100254.0,TEXAS,TX,HUNT,48231,xs,0.3924327704815509
48233,20569.0,TEXAS,TX,HUTCHINSON,48233,xs,0.12997658079625296
48235,1510.0,TEXAS,TX,IRION,48235,xs,0.33333333333333326
48237,8487.0,TEXAS,TX,JACK,48237,xs,0.05414012738853513
48239,14997.0,TEXAS,TX,JACKSON,48239,xs,0.14269911504424782
48241,32919.0,TEXAS,TX,JASPER,48241,xs,0.14054054054054044
48243,1984.0,TEXAS,TX,JEFF DAVIS,48243,xs,0.1872037914691944
48245,256133.0,TEXAS,TX,JEFFERSON,48245,s,0.08552647079612652
48247,4846.0,TEXAS,TX,JIM HOGG,48247,xs,-0.26788990825688075
48249,38879.0,TEXAS,TX,JIM WELLS,48249,xs,-0.08589781894233639
48251,180964.0,TEXAS,TX,JOHNSON,48251,s,0.4983618492901347
48253,19682.0,TEXAS,TX,JONES,48253,xs,0.06730769230769229
48255,14760.0,TEXAS,TX,KARNES,48255,xs,0.07772925764192129
48257,147140.0,TEXAS,TX,KAUFMAN,48257,s,0.7907180385288968
48259,44539.0,TEXAS,TX,KENDALL,48259,xs,0.6524842163052429
48261,348.0,TEXAS,TX,KENEDY,48261,xs,-0.3434343434343434
48263,763.0,TEXAS,TX,KENT,48263,xs,-0.2033898305084746
48265,52693.0,TEXAS,TX,KERR,48265,xs,0.3937192907498397
48267,4293.0,TEXAS,TX,KIMBLE,48267,xs,0.3786407766990292
48269,267.0,TEXAS,TX,KING,48269,xs,0.6000000000000001
48271,3126.0,TEXAS,TX,KINNEY,48271,xs,-0.026200873362445365
48273,30986.0,TEXAS,TX,KLEBERG,48273,xs,0.12680237489397794
48275,3347.0,TEXAS,TX,KNOX,48275,xs,0.07287449392712553
48277,50131.0,TEXAS,TX,LAMAR,48277,xs,0.24420876360591692
48279,13011.0,TEXAS,TX,LAMB,48279,xs,0.08949416342412442
48281,21705.0,TEXAS,TX,LAMPASAS,48281,xs,0.4457181389076197
48283,6663.0,TEXAS,TX,LA SALLE,48283,xs,-0.0682019486271036
48285,20354.0,TEXAS,TX,LAVACA,48285,xs,0.13931623931623927
48287,17506.0,TEXAS,TX,LEE,48287,xs,0.2755102040816326
48289,15732.0,TEXAS,TX,LEON,48289,xs,0.17931793179317923
48291,92479.0,TEXAS,TX,LIBERTY,48291,xs,0.18983957219251346
48293,22144.0,TEXAS,TX,LIMESTONE,48293,xs,0.24465691788526445
48295,3031.0,TEXAS,TX,LIPSCOMB,48295,xs,-0.029629629629629672
48297,11349.0,TEXAS,TX,LIVE OAK,48297,xs,0.10377358490566047
48299,21290.0,TEXAS,TX,LLANO,48299,xs,0.3506849315068492
48301,65.0,TEXAS,TX,LOVING,48301,xs,0.0
48303,311578.0,TEXAS,TX,LUBBOCK,48303,s,0.42800556685579694
48305,5609.0,TEXAS,TX,LYNN,48305,xs,0.06203473945409432
48307,7588.0,TEXAS,TX,MCCULLOCH,48307,xs,0.016597510373443924
48309,261193.0,TEXAS,TX,MCLENNAN,48309,s,0.3556516276835533
48311,597.0,TEXAS,TX,MCMULLEN,48311,xs,0.32499999999999996
48313,13461.0,TEXAS,TX,MADISON,48313,xs,0.23496027241770712
48315,9752.0,TEXAS,TX,MARION,48315,xs,0.14935622317596575
48317,5252.0,TEXAS,TX,MARTIN,48317,xs,0.08270676691729317
48319,3968.0,TEXAS,TX,MASON,48319,xs,0.29096045197740117
48321,36287.0,TEXAS,TX,MATAGORDA,48321,xs,0.0665714285714285
48323,57875.0,TEXAS,TX,MAVERICK,48323,xs,-0.19861498509185338
48325,50952.0,TEXAS,TX,MEDINA,48325,xs,0.46158826068191616
48327,1960.0,TEXAS,TX,MENARD,48327,xs,0.27922077922077926
48329,170362.0,TEXAS,TX,MIDLAND,48329,s,0.22982543640897757
48331,24774.0,TEXAS,TX,MILAM,48331,xs,0.21696733300828863
48333,4446.0,TEXAS,TX,MILLS,48333,xs,0.11522633744855959
48335,9009.0,TEXAS,TX,MITCHELL,48335,xs,0.12146892655367236
48337,19999.0,TEXAS,TX,MONTAGUE,48337,xs,0.23954802259886998
48339,625291.0,TEXAS,TX,MONTGOMERY,48339,m,0.6227119013854041
48341,21264.0,TEXAS,TX,MOORE,48341,xs,-0.032786885245901676
48343,11976.0,TEXAS,TX,MORRIS,48343,xs,0.1712280701754385
48345,1061.0,TEXAS,TX,MOTLEY,48345,xs,0.1499999999999999
48347,64616.0,TEXAS,TX,NACOGDOCHES,48347,xs,0.3146362839614374
48349,52838.0,TEXAS,TX,NAVARRO,48349,xs,0.2746126936531734
48351,12158.0,TEXAS,TX,NEWTON,48351,xs,0.014705882352941124
48353,14721.0,TEXAS,TX,NOLAN,48353,xs,0.12925170068027203
48355,353398.0,TEXAS,TX,NUECES,48355,s,0.2383633481035814
48357,9955.0,TEXAS,TX,OCHILTREE,48357,xs,0.10218978102189791
48359,1763.0,TEXAS,TX,OLDHAM,48359,xs,0.03846153846153855
48361,84754.0,TEXAS,TX,ORANGE,48361,xs,0.10845684394071498
48363,28452.0,TEXAS,TX,PALO PINTO,48363,xs,0.275175644028103
48365,22499.0,TEXAS,TX,PANOLA,48365,xs,0.12098092643051772
48367,149552.0,TEXAS,TX,PARKER,48367,s,0.5600431447746883
48369,9854.0,TEXAS,TX,PARMER,48369,xs,0.006185567010309256
48371,15187.0,TEXAS,TX,PECOS,48371,xs,-0.11068211068211065
48373,50503.0,TEXAS,TX,POLK,48373,xs,0.28660138524002865
48375,118275.0,TEXAS,TX,POTTER,48375,xs,0.29567715815593565
48377,6108.0,TEXAS,TX,PRESIDIO,48377,xs,0.003429355281207025
48379,12175.0,TEXAS,TX,RAINS,48379,xs,0.3407643312101911
48381,141347.0,TEXAS,TX,RANDALL,48381,s,0.5300585634038484
48383,3380.0,TEXAS,TX,REAGAN,48383,xs,0.029940119760478945
48385,2751.0,TEXAS,TX,REAL,48385,xs,0.22137404580152675
48387,11561.0,TEXAS,TX,RED RIVER,48387,xs,0.08442123585726713
48389,14768.0,TEXAS,TX,REEVES,48389,xs,-0.15913200723327303
48391,6748.0,TEXAS,TX,REFUGIO,48391,xs,0.07156673114119916
48393,822.0,TEXAS,TX,ROBERTS,48393,xs,-0.15000000000000002
48395,16766.0,TEXAS,TX,ROBERTSON,48395,xs,0.07762142532909677
48397,109158.0,TEXAS,TX,ROCKWALL,48397,s,0.6998446400828586
48399,9919.0,TEXAS,TX,RUNNELS,48399,xs,0.2185430463576159
48401,52252.0,TEXAS,TX,RUSK,48401,xs,0.1763659466327827
48403,9892.0,TEXAS,TX,SABINE,48403,xs,0.0895765472312704
48405,7921.0,TEXAS,TX,SAN AUGUSTINE,48405,xs,0.07692307692307687
48407,27533.0,TEXAS,TX,SAN JACINTO,48407,xs,0.14671246319921494
48409,68841.0,TEXAS,TX,SAN PATRICIO,48409,xs,0.14191335281412787
48411,5727.0,TEXAS,TX,SAN SABA,48411,xs,-0.020477815699658675
48413,2439.0,TEXAS,TX,SCHLEICHER,48413,xs,0.014423076923076872
48415,16942.0,TEXAS,TX,SCURRY,48415,xs,0.1159618008185539
48417,3110.0,TEXAS,TX,SHACKELFORD,48417,xs,0.2621359223300972
48419,23924.0,TEXAS,TX,SHELBY,48419,xs,0.17633674630261664
48421,2789.0,TEXAS,TX,SHERMAN,48421,xs,-0.05208333333333337
48423,234199.0,TEXAS,TX,SMITH,48423,s,0.32802690582959637
48425,9205.0,TEXAS,TX,SOMERVELL,48425,xs,0.4195933456561922
48427,65867.0,TEXAS,TX,STARR,48427,xs,-0.017870599633975637
48429,9093.0,TEXAS,TX,STEPHENS,48429,xs,0.1408045977011494
48431,1382.0,TEXAS,TX,STERLING,48431,xs,-0.27142857142857146
48433,1243.0,TEXAS,TX,STONEWALL,48433,xs,-0.14074074074074072
48435,3356.0,TEXAS,TX,SUTTON,48435,xs,0.028753993610223683
48437,6946.0,TEXAS,TX,SWISHER,48437,xs,0.03463203463203457
48439,2115840.0,TEXAS,TX,TARRANT,48439,xl,0.4271096285611251
48441,143454.0,TEXAS,TX,TAYLOR,48441,s,0.446504709965295
48443,750.0,TEXAS,TX,TERRELL,48443,xs,-0.15000000000000002
48445,11793.0,TEXAS,TX,TERRY,48445,xs,0.005312084993359889
48447,1451.0,TEXAS,TX,THROCKMORTON,48447,xs,-0.023809523809523836
48449,31291.0,TEXAS,TX,TITUS,48449,xs,0.09973045822102433
48451,120195.0,TEXAS,TX,TOM GREEN,48451,xs,0.33424179657691044
48453,1296613.0,TEXAS,TX,TRAVIS,48453,l,0.4139362875494712
48455,13634.0,TEXAS,TX,TRINITY,48455,xs,0.1464471403812826
48457,19810.0,TEXAS,TX,TYLER,48457,xs,0.12419871794871784
48459,41046.0,TEXAS,TX,UPSHUR,48459,xs,0.20882352941176463
48461,3299.0,TEXAS,TX,UPTON,48461,xs,-0.4055944055944056
48463,24571.0,TEXAS,TX,UVALDE,48463,xs,0.05327126971812768
48465,47605.0,TEXAS,TX,VAL VERDE,48465,xs,-0.027713957495692165
48467,59758.0,TEXAS,TX,VAN ZANDT,48467,xs,0.2561629153269025
48469,91311.0,TEXAS,TX,VICTORIA,48469,xs,0.170764719151816
48471,76553.0,TEXAS,TX,WALKER,48471,xs,0.29436874076506325
48473,57285.0,TEXAS,TX,WALLER,48473,xs,0.42501739735560196
48475,11674.0,TEXAS,TX,WARD,48475,xs,-0.024265644955300147
48477,35804.0,TEXAS,TX,WASHINGTON,48477,xs,0.25990538143110586
48479,267363.0,TEXAS,TX,WEBB,48479,s,-0.011511097454321995
48481,41564.0,TEXAS,TX,WHARTON,48481,xs,0.10759792354884379
48483,4977.0,TEXAS,TX,WHEELER,48483,xs,-0.134020618556701
48485,129620.0,TEXAS,TX,WICHITA,48485,xs,0.500684150513113
48487,12842.0,TEXAS,TX,WILBARGER,48487,xs,0.1817058096415327
48489,20148.0,TEXAS,TX,WILLACY,48489,xs,-0.09175920514319114
48491,615552.0,TEXAS,TX,WILLIAMSON,48491,m,0.7023606572903347
48493,50052.0,TEXAS,TX,WILSON,48493,xs,0.32567849686847605
48495,7754.0,TEXAS,TX,WINKLER,48495,xs,-0.14761904761904765
48497,68947.0,TEXAS,TX,WISE,48497,xs,0.4575029308323564
48499,45037.0,TEXAS,TX,WOOD,48499,xs,0.33422053231939164
48501,7675.0,TEXAS,TX,YOAKUM,48501,xs,-0.014084507042253502
48503,17849.0,TEXAS,TX,YOUNG,48503,xs,0.18036529680365287
48505,13875.0,TEXAS,TX,ZAPATA,48505,xs,-0.11488124091129426
48507,9661.0,TEXAS,TX,ZAVALA,48507,xs,0.08649468892260992
49001,7083.0,UTAH,UT,BEAVER,49001,xs,0.3522727272727273
49003,57946.0,UTAH,UT,BOX ELDER,49003,xs,0.9601226993865031
49005,133631.0,UTAH,UT,CACHE,49005,s,0.9444120051383862
49007,20487.0,UTAH,UT,CARBON,49007,xs,0.39312754804892247
49009,952.0,UTAH,UT,DAGGETT,49009,xs,0.4415584415584415
49011,363771.0,UTAH,UT,DAVIS,49011,m,0.9951000834028356
49013,19620.0,UTAH,UT,DUCHESNE,49013,xs,0.6859999999999999
49015,9847.0,UTAH,UT,EMERY,49015,xs,0.5052631578947369
49017,5103.0,UTAH,UT,GARFIELD,49017,xs,0.4357541899441342
49019,9674.0,UTAH,UT,GRAND,49019,xs,0.43163265306122445
49021,57713.0,UTAH,UT,IRON,49021,xs,0.996734693877551
49023,11819.0,UTAH,UT,JUAB,49023,xs,0.45927601809954743
49025,7693.0,UTAH,UT,KANE,49025,xs,0.46153846153846145
49027,13060.0,UTAH,UT,MILLARD,49027,xs,0.4477958236658932
49029,12382.0,UTAH,UT,MORGAN,49029,xs,0.8821490467937609
49031,1440.0,UTAH,UT,PIUTE,49031,xs,0.8297872340425532
49033,2505.0,UTAH,UT,RICH,49033,xs,0.7307692307692308
49035,1186983.0,UTAH,UT,SALT LAKE,49035,l,0.6484763708113701
49037,14521.0,UTAH,UT,SAN JUAN,49037,xs,0.5244857982370226
49039,28526.0,UTAH,UT,SANPETE,49039,xs,0.6908576814326108
49041,21554.0,UTAH,UT,SEVIER,49041,xs,0.5597122302158273
49043,42489.0,UTAH,UT,SUMMIT,49043,xs,0.45139483956964677
49045,73355.0,UTAH,UT,TOOELE,49045,xs,0.9556090094030176
49047,35672.0,UTAH,UT,UINTAH,49047,xs,0.671356783919598
49049,663595.0,UTAH,UT,UTAH,49049,m,1.6657667765233857
49051,35055.0,UTAH,UT,WASATCH,49051,xs,1.0199151158994448
49053,182015.0,UTAH,UT,WASHINGTON,49053,s,0.9955287713841368
49055,2503.0,UTAH,UT,WAYNE,49055,xs,0.3468634686346863
49057,262988.0,UTAH,UT,WEBER,49057,s,0.7593273096710043
50001,37355.0,VERMONT,VT,ADDISON,50001,xs,0.34495053035029866
50003,37301.0,VERMONT,VT,BENNINGTON,50003,xs,0.24310724394590633
50005,30182.0,VERMONT,VT,CALEDONIA,50005,xs,0.32335143522110155
50007,168395.0,VERMONT,VT,CHITTENDEN,50007,s,0.33064545554055536
50009,5920.0,VERMONT,VT,ESSEX,50009,xs,0.8547595682041216
5001,17107.0,ARKANSAS,AR,ARKANSAS,05001,xs,-0.062403300670448636
50011,50046.0,VERMONT,VT,FRANKLIN,50011,xs,0.45567319003315143
50013,7276.0,VERMONT,VT,GRAND ISLE,50013,xs,0.5978987583572111
50015,25924.0,VERMONT,VT,LAMOILLE,50015,xs,0.4877779312249688
50017,29295.0,VERMONT,VT,ORANGE,50017,xs,0.1074128099721523
50019,27403.0,VERMONT,VT,ORLEANS,50019,xs,0.4960462873674061
50021,60484.0,VERMONT,VT,RUTLAND,50021,xs,0.3748441510817748
50023,59757.0,VERMONT,VT,WASHINGTON,50023,xs,0.34995159728944825
50025,45860.0,VERMONT,VT,WINDHAM,50025,xs,0.39867503486750344
50027,57738.0,VERMONT,VT,WINDSOR,50027,xs,0.41142629300524036
5003,18957.0,ARKANSAS,AR,ASHLEY,05003,xs,-0.11752491694352163
5005,41686.0,ARKANSAS,AR,BAXTER,05005,xs,0.11177740465339414
5007,286618.0,ARKANSAS,AR,BENTON,05007,s,0.5086234600964115
5009,37381.0,ARKANSAS,AR,BOONE,05009,xs,0.04716336295283674
5011,10495.0,ARKANSAS,AR,BRADLEY,05011,xs,-0.07820804859529229
5013,4736.0,ARKANSAS,AR,CALHOUN,05013,xs,-0.2503912363067292
5015,28240.0,ARKANSAS,AR,CARROLL,05015,xs,0.2037701974865349
5017,10156.0,ARKANSAS,AR,CHICOT,05017,xs,-0.03829787234042559
5019,21385.0,ARKANSAS,AR,CLARK,05019,xs,-0.050276243093922646
5021,14529.0,ARKANSAS,AR,CLAY,05021,xs,-0.19766472060050044
5023,24704.0,ARKANSAS,AR,CLEBURNE,05023,xs,-0.0537839124226559
5025,7552.0,ARKANSAS,AR,CLEVELAND,05025,xs,-0.09958506224066388
5027,22744.0,ARKANSAS,AR,COLUMBIA,05027,xs,-0.10382165605095539
5029,20730.0,ARKANSAS,AR,CONWAY,05029,xs,-0.015436746987951833
5031,111619.0,ARKANSAS,AR,CRAIGHEAD,05031,xs,0.13123932434997143
5033,60142.0,ARKANSAS,AR,CRAWFORD,05033,xs,0.10494652406417115
5035,48076.0,ARKANSAS,AR,CRITTENDEN,05035,xs,0.012366230677764545
5037,16795.0,ARKANSAS,AR,CROSS,05037,xs,-0.11355677838919465
5039,6444.0,ARKANSAS,AR,DALLAS,05039,xs,-0.1733905579399142
5041,11324.0,ARKANSAS,AR,DESHA,05041,xs,-0.0951526032315978
5043,17313.0,ARKANSAS,AR,DREW,05043,xs,0.02579281183932336
5045,123820.0,ARKANSAS,AR,FAULKNER,05045,s,0.25415271036981335
5047,17139.0,ARKANSAS,AR,FRANKLIN,05047,xs,-0.05523255813953487
5049,12054.0,ARKANSAS,AR,FULTON,05049,xs,-0.029990627928772273
5051,100258.0,ARKANSAS,AR,GARLAND,05051,xs,0.14084964665746091
5053,18018.0,ARKANSAS,AR,GRANT,05053,xs,-0.07647487254187912
5055,45864.0,ARKANSAS,AR,GREENE,05055,xs,-0.004233148811462084
5057,19989.0,ARKANSAS,AR,HEMPSTEAD,05057,xs,-0.10054690786705933
5059,33075.0,ARKANSAS,AR,HOT SPRING,05059,xs,-0.021276595744680882
5061,12757.0,ARKANSAS,AR,HOWARD,05061,xs,-0.008142116950407119
5063,37940.0,ARKANSAS,AR,INDEPENDENCE,05063,xs,-0.02603262755987501
5065,13602.0,ARKANSAS,AR,IZARD,05065,xs,-0.08265947888589398
5067,16761.0,ARKANSAS,AR,JACKSON,05067,xs,-0.13771320277953258
5069,66830.0,ARKANSAS,AR,JEFFERSON,05069,xs,-0.05015216839969572
5071,25724.0,ARKANSAS,AR,JOHNSON,05071,xs,-0.05933250927070455
5073,6293.0,ARKANSAS,AR,LAFAYETTE,05073,xs,-0.187015503875969
5075,16218.0,ARKANSAS,AR,LAWRENCE,05075,xs,-0.1448931116389549
5077,8526.0,ARKANSAS,AR,LEE,05077,xs,-0.17982708933717584
5079,12890.0,ARKANSAS,AR,LINCOLN,05079,xs,-0.17571884984025554
5081,11974.0,ARKANSAS,AR,LITTLE RIVER,05081,xs,-0.12240515390121687
5083,21100.0,ARKANSAS,AR,LOGAN,05083,xs,-0.09970845481049562
5085,74055.0,ARKANSAS,AR,LONOKE,05085,xs,0.18043785310734473
5087,16545.0,ARKANSAS,AR,MADISON,05087,xs,-0.015743073047858935
5089,16873.0,ARKANSAS,AR,MARION,05089,xs,0.06764295676429577
5091,42588.0,ARKANSAS,AR,MILLER,05091,xs,-0.0065527732272407935
5093,40538.0,ARKANSAS,AR,MISSISSIPPI,05093,xs,-0.19611992945326273
5095,6776.0,ARKANSAS,AR,MONROE,05095,xs,-0.1257621951219512
5097,8485.0,ARKANSAS,AR,MONTGOMERY,05097,xs,-0.022727272727272707
5099,8284.0,ARKANSAS,AR,NEVADA,05099,xs,-0.07000864304235088
51001,33392.0,VIRGINIA,VA,ACCOMACK,51001,xs,0.12433234421364991
51003,112510.0,VIRGINIA,VA,ALBEMARLE,51003,s,0.27353426300794714
51005,15180.0,VIRGINIA,VA,ALLEGHANY,51005,xs,0.03554939981532779
51007,13267.0,VIRGINIA,VA,AMELIA,51007,xs,0.13298872180451138
51009,31312.0,VIRGINIA,VA,AMHERST,51009,xs,0.12161360490409323
5101,7196.0,ARKANSAS,AR,NEWTON,05101,xs,0.014306151645207432
51011,16154.0,VIRGINIA,VA,APPOMATTOX,51011,xs,0.19525457241720212
51013,238814.0,VIRGINIA,VA,ARLINGTON,51013,s,0.1448443748913233
51015,77574.0,VIRGINIA,VA,AUGUSTA,51015,xs,0.3256695609636786
51017,4185.0,VIRGINIA,VA,BATH,51017,xs,0.0713101160862355
51019,79559.0,VIRGINIA,VA,BEDFORD,51019,s,0.2465192465192465
51021,6256.0,VIRGINIA,VA,BLAND,51021,xs,0.17439293598233996
51023,33643.0,VIRGINIA,VA,BOTETOURT,51023,xs,0.2683578104138853
51025,15822.0,VIRGINIA,VA,BRUNSWICK,51025,xs,0.015844677527337758
51027,20245.0,VIRGINIA,VA,BUCHANAN,51027,xs,-0.07786170830912265
51029,16828.0,VIRGINIA,VA,BUCKINGHAM,51029,xs,0.10965473145780047
5103,22615.0,ARKANSAS,AR,OUACHITA,05103,xs,-0.07544549872714645
51031,55639.0,VIRGINIA,VA,CAMPBELL,51031,xs,0.2109843937575031
51033,30921.0,VIRGINIA,VA,CAROLINE,51033,xs,0.19045398009950243
51035,29148.0,VIRGINIA,VA,CARROLL,51035,xs,0.11059007424775302
51036,6746.0,VIRGINIA,VA,CHARLES CITY,51036,xs,0.05128205128205132
51037,11542.0,VIRGINIA,VA,CHARLOTTE,51037,xs,0.07517401392111367
51041,365311.0,VIRGINIA,VA,CHESTERFIELD,51041,m,0.3189801909366752
51043,14814.0,VIRGINIA,VA,CLARKE,51043,xs,0.28482464765650617
51045,4875.0,VIRGINIA,VA,CRAIG,51045,xs,0.08502772643253231
51047,52768.0,VIRGINIA,VA,CULPEPER,51047,xs,0.3683464363964428
51049,9666.0,VIRGINIA,VA,CUMBERLAND,51049,xs,0.09381139489194501
5105,9997.0,ARKANSAS,AR,PERRY,05105,xs,-0.035271687321258294
51051,14074.0,VIRGINIA,VA,DICKENSON,51051,xs,0.12584269662921344
51053,27891.0,VIRGINIA,VA,DINWIDDIE,51053,xs,0.07961838681699906
51057,10598.0,VIRGINIA,VA,ESSEX,51057,xs,0.19512195121951215
51059,1148627.0,VIRGINIA,VA,FAIRFAX,51059,l,0.18249500891215398
51061,73006.0,VIRGINIA,VA,FAUQUIER,51061,xs,0.35417469740189644
51063,15470.0,VIRGINIA,VA,FLOYD,51063,xs,0.30608695652173923
51065,27294.0,VIRGINIA,VA,FLUVANNA,51065,xs,0.2871527777777778
51067,54482.0,VIRGINIA,VA,FRANKLIN,51067,xs,0.15488493867989517
51069,91870.0,VIRGINIA,VA,FREDERICK,51069,s,0.4420885015085485
5107,16440.0,ARKANSAS,AR,PHILLIPS,05107,xs,-0.15939675174013923
51071,16786.0,VIRGINIA,VA,GILES,51071,xs,0.10564102564102562
51073,38722.0,VIRGINIA,VA,GLOUCESTER,51073,xs,0.28867505551443373
51075,24855.0,VIRGINIA,VA,GOOCHLAND,51075,xs,0.36735528737983225
51077,15281.0,VIRGINIA,VA,GRAYSON,51077,xs,0.09097370291400142
51079,20607.0,VIRGINIA,VA,GREENE,51079,xs,0.42373461012311897
51081,11386.0,VIRGINIA,VA,GREENSVILLE,51081,xs,0.0269741985926506
51083,33926.0,VIRGINIA,VA,HALIFAX,51083,xs,0.11149775264607809
51085,110202.0,VIRGINIA,VA,HANOVER,51085,s,0.3056960066040657
51087,334905.0,VIRGINIA,VA,HENRICO,51087,m,0.24098578804492465
51089,50851.0,VIRGINIA,VA,HENRY,51089,xs,0.11332032202976339
5109,10162.0,ARKANSAS,AR,PIKE,05109,xs,-0.05985401459854012
51091,2240.0,VIRGINIA,VA,HIGHLAND,51091,xs,0.12398921832884091
51093,38707.0,VIRGINIA,VA,ISLE OF WIGHT,51093,xs,0.19261515036162913
51095,78487.0,VIRGINIA,VA,JAMES CITY,51095,s,0.33750327139492287
51097,6588.0,VIRGINIA,VA,KING AND QUEEN,51097,xs,0.0831062670299727
51099,26826.0,VIRGINIA,VA,KING GEORGE,51099,xs,0.3486398802096331
51101,17918.0,VIRGINIA,VA,KING WILLIAM,51101,xs,0.181159420289855
51103,10903.0,VIRGINIA,VA,LANCASTER,51103,xs,0.17392819797838976
51105,22108.0,VIRGINIA,VA,LEE,51105,xs,-0.08481868469575904
51107,422705.0,VIRGINIA,VA,LOUDOUN,51107,m,0.37280619078327293
51109,37796.0,VIRGINIA,VA,LOUISA,51109,xs,0.3311332904056665
5111,22954.0,ARKANSAS,AR,POINSETT,05111,xs,-0.24255319148936172
51111,11947.0,VIRGINIA,VA,LUNENBURG,51111,xs,0.08576560395150423
51113,13861.0,VIRGINIA,VA,MADISON,51113,xs,0.22469359963685887
51115,8518.0,VIRGINIA,VA,MATHEWS,51115,xs,0.1676263595649392
51117,30283.0,VIRGINIA,VA,MECKLENBURG,51117,xs,0.08241845664280034
51119,10614.0,VIRGINIA,VA,MIDDLESEX,51119,xs,0.18168880455407965
51121,99574.0,VIRGINIA,VA,MONTGOMERY,51121,xs,0.1596823335497728
51125,14740.0,VIRGINIA,VA,NELSON,51125,xs,0.17294659799403633
51127,23123.0,VIRGINIA,VA,NEW KENT,51127,xs,0.30315848843767634
5113,19177.0,ARKANSAS,AR,POLK,05113,xs,0.028052805280528004
51131,12213.0,VIRGINIA,VA,NORTHAMPTON,51131,xs,0.12657450076804921
51133,11841.0,VIRGINIA,VA,NORTHUMBERLAND,51133,xs,0.14025245441795242
51135,15647.0,VIRGINIA,VA,NOTTOWAY,51135,xs,0.05019441498762811
51137,36397.0,VIRGINIA,VA,ORANGE,51137,xs,0.3421185160315594
51139,23691.0,VIRGINIA,VA,PAGE,51139,xs,0.19610182975338097
51141,17591.0,VIRGINIA,VA,PATRICK,51141,xs,0.10520361990950233
51143,60367.0,VIRGINIA,VA,PITTSYLVANIA,51143,xs,0.09957604087400806
51145,30450.0,VIRGINIA,VA,POWHATAN,51145,xs,0.31034482758620685
51147,21906.0,VIRGINIA,VA,PRINCE EDWARD,51147,xs,0.08320627314310602
51149,43073.0,VIRGINIA,VA,PRINCE GEORGE,51149,xs,0.10655865399594955
5115,63410.0,ARKANSAS,AR,POPE,05115,xs,0.1544000000000001
51153,482834.0,VIRGINIA,VA,PRINCE WILLIAM,51153,m,0.26266527610832213
51155,33807.0,VIRGINIA,VA,PULASKI,51155,xs,0.18048897411313525
